puma,state,pop,res_area_gbs_m2,com_area_gbs_m2,ind_area_gbs_m2,hdd65_normals,cdd65_normals,res_area_2019_m2,com_area_2019_m2,frac_sh_res_natgas_acs,frac_sh_res_fok_acs,frac_sh_res_othergas_acs,frac_sh_res_coal_acs,frac_sh_res_wood_acs,frac_sh_res_solar_acs,frac_sh_res_elec_acs,frac_sh_res_other_acs,frac_sh_res_none_acs,frac_natgas_sh_res_2019,frac_fok_sh_res_2019,frac_othergas_sh_res_2019,frac_elec_sh_res_2019,frac_natgas_dhw_res_2019,frac_fok_dhw_res_2019,frac_othergas_dhw_res_2019,frac_elec_dhw_res_2019,frac_natgas_other_res_2019,frac_fok_other_res_2019,frac_othergas_other_res_2019,frac_elec_other_res_2019,frac_natgas_sh_com_2019,frac_fok_sh_com_2019,frac_othergas_sh_com_2019,frac_elec_sh_com_2019,frac_natgas_dhw_com_2019,frac_fok_dhw_com_2019,frac_othergas_dhw_com_2019,frac_elec_dhw_com_2019,frac_natgas_cook_com_2019,frac_fok_cook_com_2019,frac_othergas_cook_com_2019,frac_elec_cook_com_2019,frac_other_sh_com_2019,frac_ff_sh_res_2019,frac_ff_dhw_res_2019,frac_ff_other_res_2019,frac_ff_sh_com_2019,frac_ff_dhw_com_2019,frac_ff_cook_com_2019,timezone
puma_0602901,CA,189962,7084314.007506333,1304461.7124797697,336280.3922393156,2440.6018256282837,1950.0435666080584,8353623.825543257,2440341.096958634,0.6240235087975469,0.0010768781484996714,0.028783675257355625,0.0,0.008615025187997371,0.01104256406512375,0.2944987953566474,0.004672556034168066,0.027286997152661165,0.5698563864930404,0.0006962388460311457,0.02166828974290761,0.26397290828920306,0.708725794850582,0.0007665203284240153,0.03826908286385452,0.24699263115037137,0.47819743029999096,0.0,0.03422819665740012,0.4934627407119598,0.5593547381417694,0.0004269453509252243,0.014520916355347116,0.27041527544736743,0.49426217492606056,0.0006404180263878365,0.01129404605415887,0.3577734871130942,0.2162397015301515,0.0,0.010487328478861807,0.14560822524089015,0.1552821247045908,0.592220915081979,0.7477613980428606,0.512425626957391,0.5743025998480418,0.5061966390066073,0.22672703000901331,America/Los_Angeles
puma_0602902,CA,200370,10337556.034438217,1657316.4680111713,294125.9148733939,2353.8732644607476,2016.2976094225683,12189755.323616542,3100449.364562483,0.7139396357625332,0.0002992561347507624,0.010915723772337333,0.0,0.003177815145210477,0.015447316669991735,0.24718556730412974,0.00017100350557186422,0.008863681705474961,0.6519675224956749,0.00019347940731910527,0.00821733372607121,0.22156387094679791,0.7783850661738462,0.00021301008940671784,0.02057563915698077,0.2073115904494858,0.5471013421735001,0.0,0.016460410750077325,0.4594926883462694,0.6399526818797181,0.0001186448212787089,0.005506812817994063,0.22697122814445242,0.5654808707733998,0.00017796723191806335,0.004283076636217605,0.3147036677200117,0.24739788096336243,0.0,0.00397714259077349,0.12221527669316669,0.12745063233655674,0.6603783356290652,0.7991737154202337,0.5635617529235775,0.6455781395189908,0.5699419146415355,0.25137502355413593,America/Los_Angeles
puma_0602903,CA,155144,6577184.8409029,1877351.9404555783,220437.26644422405,2369.0,1996.0,7755631.375705828,3512083.9882986112,0.559405337341078,0.0003452617896746415,0.01092652016735042,0.00012185710223810878,0.003899427271619481,0.0033104512774686217,0.3976603436370283,0.0006702140623095983,0.023660587351232786,0.5108472671748808,0.00022322364917203434,0.008225461229360168,0.3564413813442814,0.658665200718762,0.00024575684888990045,0.02058633010874216,0.3335129926766726,0.42867967478992947,0.0,0.0164711466218041,0.5675308891232317,0.5014330735495472,0.00013688448981816792,0.0055122594313095135,0.365140479535325,0.4430809012824402,0.0002053267347272519,0.004287312891018511,0.45168272636041157,0.19384789431106758,0.0,0.00398107625594576,0.196614104365175,0.12777730299400003,0.5192959520534131,0.6794972876763941,0.44515082141173357,0.507082217470675,0.44757354090818596,0.19782897056701335,America/Los_Angeles
puma_0602904,CA,107850,3816801.824862116,589906.6173072961,67857.0309342345,2369.0,1996.0,4500665.361213755,1103576.5540762623,0.5549513644960822,0.00020264793299108348,0.016684679816265875,0.0,0.00932180491758984,0.006079437989732504,0.3743920562010267,0.003546338827343961,0.034821669818967844,0.5067799126037714,0.00013101887452436495,0.012560191611879148,0.3355849377790299,0.6552146461480916,0.00014424450934136544,0.0262882525528848,0.3139981572111447,0.4252665367605512,0.0,0.022197026723275066,0.5508246744937091,0.4974406745785472,8.034297379484422e-05,0.008417161389625933,0.34377502590562525,0.4395531010082626,0.00012051446069226635,0.006546681080820171,0.4305013151841857,0.1923044816911149,0.0,0.0060790610036187305,0.18510962933379824,0.15028679515240684,0.519471123090175,0.6816471432103177,0.44746356348382627,0.5059381789419679,0.4462202965497751,0.19838354269473363,America/Los_Angeles
puma_0602905,CA,186305,9817781.867805926,1516379.2097184057,261554.5725259377,2992.430627197338,1745.681275328091,11576852.24539602,2836788.898169267,0.6046875470108614,0.004136955802268556,0.08908746276739778,0.0,0.048620513283389,0.0069801726991004,0.19169901013930257,0.03378764629780064,0.021000691999879653,0.5521988444969697,0.0026746845386975467,0.067064853200467,0.17182870022049113,0.6937459569298551,0.0029446792328811904,0.09798391198205743,0.16077567599516948,0.46338002821751323,0.0,0.09419392841895682,0.41965433171609334,0.5420225997055881,0.0016401614697284668,0.044943238957120255,0.17602225016584297,0.4789469914558253,0.0024602422045927005,0.03495585252220465,0.2641935652771942,0.2095393087619236,0.0,0.03245900591347574,0.0947812116277616,0.23537174970172026,0.6219383822361342,0.7946745481447938,0.55757395663647,0.5886060001324368,0.5163630861826226,0.24199831467539934,America/Los_Angeles
puma_0603100,CA,152982,5877169.042227828,1235317.2355139807,234818.6596087091,2561.1328260841146,1794.0947170255324,6930192.434423333,2310988.0410942663,0.7285280309306821,0.0009665838166252416,0.043197091042989966,0.0,0.008423087544877106,0.011691061401086255,0.19416827763969438,0.00504004418668876,0.007985823437356163,0.6652896009719699,0.000624929758317725,0.03251867860519551,0.1740420190309571,0.7896868983533483,0.000688012980485456,0.0525417296773807,0.16284662123009744,0.5582806214526609,0.0,0.04856081257518482,0.4214272216613767,0.6530292532654862,0.00038321742098923494,0.0217922603774956,0.17828958593019828,0.5770357109722639,0.0005748261314838524,0.01694953584916325,0.2664413701650161,0.2524531235503655,0.0,0.015738854717080156,0.09600208473164523,0.14650568300583067,0.6984332093354831,0.8429166410112144,0.6068414340278457,0.675204731063971,0.594560072952911,0.2681919782674456,America/Los_Angeles
puma_0603300,CA,152506,9598062.4507678,1948468.930469881,304462.67879399244,3612.256816125267,656.9253340852163,11317765.28861243,3645127.152205648,0.19344742625024972,0.07687953652527135,0.24923420123859627,0.00019977358993141108,0.20202104281813943,0.006842245455150829,0.25263035226743025,0.01230272357994273,0.006442698275288007,0.1766556063116377,0.04970527061797891,0.18762297858053978,0.22644428385317728,0.37515252860936577,0.05472274432213076,0.25656657347828,0.21187806673168907,0.1482413095450036,0.0,0.25344290361894506,0.463401946664428,0.17340009299154957,0.03048010654360547,0.12573477697753518,0.2319707495306758,0.1532213839451957,0.0457201598154082,0.09779371542697182,0.31966012312701164,0.06703435547602311,0.0,0.09080845003933097,0.1249073266703639,0.4384142739566339,0.4139838555101564,0.6864418464097766,0.40168421316394864,0.3296149765126902,0.2967352591875757,0.15784280551535407,America/Los_Angeles
puma_0603701,CA,139801,7129478.4380227085,912634.4977174961,323195.5553903059,2342.0672670438694,1752.6853169862877,8406880.451721732,1707324.5231923556,0.6936227618346824,0.003016924208977189,0.11317144959529066,0.0002207505518763797,0.03953887662496934,0.011429973019376993,0.12359578121167525,0.008413048810399804,0.006990434142752024,0.6334142144902294,0.001950545502987654,0.0851952274520245,0.1107846223248924,0.7626453020052693,0.0021474423440734003,0.12183268197304979,0.10365830924227665,0.5315322542031635,0.0,0.11814290332587772,0.37075743019045343,0.6217412851365559,0.001196107254020452,0.05709323561683255,0.11348836649743299,0.5493887489964044,0.0017941608810306783,0.0444058499242031,0.20219834975854856,0.24035757768592694,0.0,0.04123400350104573,0.06110912042169469,0.20648100549515813,0.7205599874452415,0.8866254263223924,0.6496751575290413,0.6800306280074089,0.5955887598016383,0.2815915811869727,America/Los_Angeles
puma_0603702,CA,188102,9371294.809116796,1770547.6307536562,607366.8959898694,1822.0,1754.0,11050367.2636024,3312278.241756288,0.7566507936507937,0.0006825396825396826,0.012841269841269841,0.0003968253968253968,0.0019206349206349206,0.010079365079365079,0.20973015873015874,0.00025396825396825396,0.0074444444444444445,0.6909712230838755,0.00044128543382922783,0.009666880726650437,0.1879908537109965,0.8114739928913824,0.0004858307714309613,0.0224823793338956,0.17589818550399605,0.5798314647720219,0.0,0.018375162440340535,0.4326003742301452,0.6782375993539901,0.0002706036376430243,0.006478220852421185,0.19257884764504118,0.5993105414410012,0.0004059054564645364,0.005038616218549811,0.28060754388791137,0.262198361880438,0.0,0.004678715060081966,0.1036963025780991,0.12243472851090453,0.7010793892443552,0.834442202996709,0.5982066272123624,0.6849864238440543,0.6047550631160156,0.26687707694051993,America/Los_Angeles
puma_0603703,CA,163632,7348917.301071332,1299539.52094167,106293.15349409367,2930.62606336169,1852.4433484892932,8665636.587131707,2431132.8341306723,0.8602114938947204,0.00013632203158776216,0.017858186137996845,0.0,0.007770355800502444,0.004128610099515083,0.10520165923387018,0.0014021694677598395,0.003291203334047401,0.7855425422596716,8.813689282628609e-05,0.013443604684290822,0.0942971189786484,0.8917039044791899,9.703382742946643e-05,0.02745029779688587,0.0882313782781042,0.6591913927852148,0.0,0.02336395451031816,0.3575507792700522,0.7710661026876896,5.4047022586691834e-05,0.0090091770717085,0.0965984788657471,0.6813365167733431,8.107053388003776e-05,0.007007137722439946,0.18545395196351716,0.2980847260883376,0.0,0.006506627885122806,0.052014565543094596,0.1232721943522681,0.7990742838367887,0.9192512361035052,0.6825553472955329,0.7801293267819848,0.6884247250296631,0.3045913539734604,America/Los_Angeles
puma_0603704,CA,164268,7211140.666179632,763657.1364408142,71079.00123939062,2580.0651800715905,1981.9883300460224,8503174.254347619,1428622.9148877126,0.8537515088625823,0.001524745346350141,0.019207555960271912,0.0,0.004531882001651807,0.0056754410114144135,0.10906164630143368,0.0016518074585459858,0.00459541305774973,0.7796433034083871,0.0009858004286865754,0.014459407427268199,0.097757004140316,0.8866992644297673,0.0010853115603428512,0.028786488966321078,0.09146870344566332,0.654241021206911,0.0,0.024705759928364438,0.3603221810156797,0.7652755784764876,0.0006045093754349332,0.009689913153758294,0.10014280394468125,0.6762198405472711,0.0009067640631523998,0.007536599119589785,0.18896774615390843,0.29584618023943116,0.0,0.006998270611047657,0.05392304827790529,0.12428719504963792,0.7950885112643418,0.9165710649564313,0.6789467811352754,0.7755700010056809,0.6846632037300133,0.3028444508504788,America/Los_Angeles
puma_0603705,CA,166932,8368773.631304111,2512188.9739171406,893981.9777561342,1468.3293916085593,1569.6471736994704,9868222.487451294,4699714.784822722,0.6750037145262741,0.0017664636058970168,0.012431281263929474,0.0001155630396381226,0.001155630396381226,0.004787611642150793,0.28431809552110676,0.0013867564756574711,0.01903488352896505,0.616411356633868,0.001142079616193578,0.009358242194369076,0.25484747556628645,0.748220867679465,0.0012573662723379747,0.022076394919861603,0.23845419948620403,0.5172642331238433,0.0,0.01796747220944085,0.4861531801351838,0.6050517659360496,0.0007003423972963725,0.006271387993692144,0.2610671327938781,0.5346414026417164,0.0010505135959445588,0.004877746217316113,0.34850586955114715,0.23390561365575094,0.0,0.004529335773222104,0.14057460996593438,0.12690937087908394,0.6269116784444307,0.7715546288716646,0.5352317053332841,0.612023496327038,0.5405696624549771,0.23843494942897303,America/Los_Angeles
puma_0603706,CA,136414,6039173.780599021,1073257.6335878978,217512.40379197398,1402.2526060375035,1604.6025627868107,7121223.865395274,2007812.637053337,0.6817121558254178,0.0,0.007478658170013226,0.0,0.009402428760370327,0.006901526992906096,0.22645184561741014,0.0,0.06805338463388241,0.622537484998963,0.0,0.005629918023571302,0.20297927603640398,0.7534179902467573,0.0,0.017172141738569714,0.18992246508229846,0.5224050000105754,0.0,0.013042612922345214,0.4446062466380073,0.6110649984077758,0.0,0.0037728666949591017,0.20793306856837188,0.5399548703879361,0.0,0.0029344518738570794,0.2958295032389447,0.23623025579472204,0.0,0.0027248481685815734,0.11196395999835408,0.17722906632889313,0.6281674030225343,0.770590131985327,0.5354476129329206,0.614837865102735,0.5428893222617932,0.2389551039633036,America/Los_Angeles
puma_0603707,CA,150967,4859494.52204277,1131228.7545841595,417395.89255271317,1522.830969682116,1413.911086528844,5730179.263146833,2116262.9715096904,0.5649081045172719,0.00022143489813994686,0.007805580159433127,0.0,0.0060064216120460584,0.010656554472984943,0.2808071302037201,0.00022143489813994686,0.12937333923826394,0.5158723775666044,0.0001431652951327649,0.005876024204479104,0.2517004347622292,0.6629282708119001,0.00015761704430835357,0.01749587083651305,0.23550959470244306,0.43289651772308374,0.0,0.013367702226582427,0.48363236976998625,0.5063655782540994,8.7791362862332e-05,0.003937793752419456,0.25784328716748944,0.4474394064257131,0.00013168704429349803,0.0030627284741040215,0.3453097941967585,0.1957547403112495,0.0,0.0028439621545251624,0.13883869309018662,0.23176554946312944,0.5218915670662163,0.6805817586927215,0.44626421994966614,0.5103911633693812,0.45063382194411067,0.19859870246577468,America/Los_Angeles
puma_0603708,CA,136833,5566010.3384968275,1632857.9782339502,499394.0640118354,1569.0,1245.0,6563282.842576007,3054693.282032908,0.7167867679063694,0.0,0.010591478454321226,0.0,0.0033370411568409346,0.0032644967838661313,0.22140542631909851,0.0015717947477873967,0.0430429946317164,0.6545675149839083,0.0,0.007973242537724483,0.19845593672355943,0.7805907789552464,0.0,0.02025456058866556,0.18569009333738679,0.5492831370189067,0.0,0.01613798311214734,0.4409830077494539,0.6425047601785618,0.0,0.005343236099613681,0.2032993353032723,0.5677359616567963,0.0,0.004155850299699531,0.2912356850467302,0.24838448322484838,0.0,0.003859003849720992,0.10946887285560816,0.14885266841855216,0.6625407575216328,0.800845339543912,0.5654211201310541,0.6478479962781756,0.5718918119564959,0.2522434870745694,America/Los_Angeles
puma_0603709,CA,110202,6798829.828793764,880218.4001858465,102829.26525398713,1719.6025298996387,1544.2217745594453,8016988.911480715,1646681.6279255229,0.8483481186907311,0.0004333639237279494,0.008029978586723769,0.0,0.0016314877128581625,0.00336494340776996,0.13248190068318547,0.0002294279596206791,0.00548077903538289,0.7747089437973582,0.0002801847159664685,0.006044950865057095,0.11874966271651491,0.8825131830809453,0.0003084678221077016,0.017718077671163734,0.11111099177813177,0.6501003321805208,0.0,0.013590842703395513,0.3771375051969593,0.7604321521439162,0.0001718139724091708,0.0040509992678313955,0.12164779696857163,0.6719400476537959,0.0002577209586137562,0.0031507772083133084,0.2102874947291364,0.2939737708485357,0.0,0.002925721693433786,0.06550265990615396,0.11369723764727158,0.7810340793783818,0.9005397285742167,0.6636911748839163,0.7646549653841568,0.675348545820723,0.2968994925419695,America/Los_Angeles
puma_0603710,CA,174037,6530457.813596987,1909820.5249309235,1058146.197741359,1695.0443009245162,1352.1340519544694,7700532.17934244,3572825.0742938714,0.7172818791946308,0.0005592841163310962,0.012003097573567371,0.0,0.002258647392875581,0.002753398726553089,0.22167010841507487,0.00023662020306315607,0.043236964377903975,0.6550196491193422,0.0003615964613084823,0.009035906419559273,0.19869318354340584,0.7809743485409075,0.00039809763540074085,0.021652393095815035,0.18591207905798854,0.5496625473174311,0.0,0.01754168886512518,0.4411730447651189,0.6429485621204633,0.00022173702163662826,0.006055375983520404,0.20354237222912036,0.5681281180078255,0.0003326055324549424,0.004709736876071426,0.29147662844754046,0.24855605162842367,0.0,0.004373327099209181,0.10959973889260327,0.14723195264525935,0.66441715200021,0.8030248392721233,0.5672042361825563,0.6492256751256202,0.5731704604163519,0.2529293787276329,America/Los_Angeles
puma_0603711,CA,163941,8700466.015844727,2075508.0775401886,351159.183916305,1429.0,1450.0,10259344.818182802,3882787.5208866885,0.8097414375644628,0.000871358964327631,0.00958494860760394,0.00012447985204680443,0.0014048440445282213,0.004783582885798627,0.1620016360209126,0.0009424903083543764,0.010545221751965003,0.7394534390111726,0.0005633636086381682,0.007215529001890275,0.1452095685357918,0.8526040514686296,0.0006202320665919143,0.019257861039916904,0.13586884212213063,0.620515524161722,0.0,0.015137095750168651,0.3983321477212618,0.7258263565168919,0.000345464024249178,0.0048354574513812245,0.14875346764820108,0.6413613564488512,0.000518196036373767,0.003760911351074286,0.23715967660850934,0.2805955934463724,0.0,0.003492274825997551,0.08009802104133905,0.12023925435927663,0.747232331621701,0.8724821445751384,0.6356526199118906,0.7310072779925223,0.6456404638362992,0.28408786827237,America/Los_Angeles
puma_0603712,CA,146895,5148873.194873839,1578472.6311623848,426385.654315295,1429.0,1450.0,6071406.455138088,2952951.087331921,0.6602848348896656,0.0,0.010903020501851948,0.00020867024883927174,0.002660545672700715,0.00253012676717617,0.21448693202566643,0.0037299806980019825,0.10519588919609786,0.6029701201344513,0.0,0.008207770730967259,0.19225456989824588,0.7368179473715182,0.0,0.020563059953292266,0.1798876345970575,0.505984961878624,0.0,0.01644777869259181,0.43601565246397767,0.5918582324412299,0.0,0.005500404215669713,0.1969466215756192,0.5229832113090158,0.0,0.004278092167743111,0.2849376937247381,0.2288051549476944,0.0,0.003972514155761459,0.10604818084841033,0.20569474176748126,0.6111778908654185,0.7573810073248104,0.5224327405712158,0.5973586366568996,0.5272613034767589,0.23277766910345588,America/Los_Angeles
